,Year,State,Gender,Deaths,Population,Crude Rate
481,2003.0,South Carolina,Male,376.0,2016330.0,18.6
482,2003.0,South Dakota,Female,19.0,383633.0,Unreliable
483,2003.0,South Dakota,Male,83.0,380096.0,21.8
484,2003.0,Tennessee,Female,165.0,3000983.0,5.5
485,2003.0,Tennessee,Male,596.0,2846829.0,20.9
486,2003.0,Texas,Female,507.0,11095953.0,4.6
487,2003.0,Texas,Male,1851.0,10934978.0,16.9
488,2003.0,Utah,Female,55.0,1175867.0,4.7
489,2003.0,Utah,Male,281.0,1184270.0,23.7
490,2003.0,Vermont,Female,14.0,314206.0,Unreliable
491,2003.0,Vermont,Male,69.0,303652.0,22.7
492,2003.0,Virginia,Female,177.0,3757780.0,4.7
493,2003.0,Virginia,Male,630.0,3609197.0,17.5
494,2003.0,Washington,Female,160.0,3065739.0,5.2
495,2003.0,Washington,Male,641.0,3038376.0,21.1
496,2003.0,West Virginia,Female,41.0,925835.0,4.4
497,2003.0,West Virginia,Male,226.0,886460.0,25.5
498,2003.0,Wisconsin,Female,110.0,2766901.0,4
499,2003.0,Wisconsin,Male,536.0,2712302.0,19.8
500,2003.0,Wyoming,Female,16.0,249128.0,Unreliable
501,2003.0,Wyoming,Male,93.0,254325.0,36.6
502,2004.0,Alabama,Female,98.0,2337857.0,4.2
503,2004.0,Alabama,Male,444.0,2192872.0,20.2
504,2004.0,Alaska,Female,37.0,317807.0,11.6
505,2004.0,Alaska,Male,118.0,341479.0,34.6
506,2004.0,Arizona,Female,186.0,2835606.0,6.6
507,2004.0,Arizona,Male,693.0,2816798.0,24.6
508,2004.0,Arkansas,Female,70.0,1403048.0,5
509,2004.0,Arkansas,Male,291.0,1346638.0,21.6
510,2004.0,California,Female,817.0,17871415.0,4.6
511,2004.0,California,Male,2532.0,17703161.0,14.3
512,2004.0,Colorado,Female,186.0,2274511.0,8.2
513,2004.0,Colorado,Male,610.0,2300502.0,26.5
514,2004.0,Connecticut,Female,64.0,1798078.0,3.6
515,2004.0,Connecticut,Male,229.0,1698016.0,13.5
516,2004.0,Delaware,Female,23.0,427320.0,5.4
517,2004.0,Delaware,Male,70.0,403483.0,17.3
518,2004.0,District of Columbia,Male,27.0,267470.0,10.1
519,2004.0,Florida,Female,590.0,8902447.0,6.6
520,2004.0,Florida,Male,1796.0,8512871.0,21.1
521,2004.0,Georgia,Female,198.0,4463524.0,4.4
522,2004.0,Georgia,Male,768.0,4305728.0,17.8
523,2004.0,Hawaii,Female,26.0,636864.0,4.1
524,2004.0,Hawaii,Male,90.0,636705.0,14.1
525,2004.0,Idaho,Female,45.0,693186.0,6.5
526,2004.0,Idaho,Male,191.0,698616.0,27.3
527,2004.0,Illinois,Female,208.0,6414209.0,3.2
528,2004.0,Illinois,Male,818.0,6175564.0,13.2
529,2004.0,Indiana,Female,141.0,3168952.0,4.4
530,2004.0,Indiana,Male,562.0,3064055.0,18.3
531,2004.0,Iowa,Female,56.0,1498888.0,3.7
532,2004.0,Iowa,Male,287.0,1454747.0,19.7
533,2004.0,Kansas,Female,79.0,1382396.0,5.7
534,2004.0,Kansas,Male,291.0,1351977.0,21.5
535,2004.0,Kentucky,Female,96.0,2112051.0,4.5
536,2004.0,Kentucky,Male,464.0,2034050.0,22.8
537,2004.0,Louisiana,Female,100.0,2338753.0,4.3
538,2004.0,Louisiana,Male,437.0,2213485.0,19.7
539,2004.0,Maine,Female,34.0,671862.0,5.1
540,2004.0,Maine,Male,137.0,641826.0,21.3
541,2004.0,Maryland,Female,96.0,2870043.0,3.3
542,2004.0,Maryland,Male,401.0,2676892.0,15
543,2004.0,Massachusetts,Female,82.0,3314634.0,2.5
544,2004.0,Massachusetts,Male,341.0,3097647.0,11
545,2004.0,Michigan,Female,223.0,5117929.0,4.4
546,2004.0,Michigan,Male,874.0,4937386.0,17.7
547,2004.0,Minnesota,Female,97.0,2564037.0,3.8
548,2004.0,Minnesota,Male,425.0,2523676.0,16.8
549,2004.0,Mississippi,Female,55.0,1490115.0,3.7
550,2004.0,Mississippi,Male,295.0,1398895.0,21.1
551,2004.0,Missouri,Female,154.0,2942685.0,5.2
552,2004.0,Missouri,Male,559.0,2805056.0,19.9
553,2004.0,Montana,Female,34.0,465000.0,7.3
554,2004.0,Montana,Male,142.0,465009.0,30.5
555,2004.0,Nebraska,Female,34.0,883984.0,3.8
556,2004.0,Nebraska,Male,132.0,865386.0,15.3
557,2004.0,Nevada,Female,98.0,1156586.0,8.5
558,2004.0,Nevada,Male,342.0,1189636.0,28.7
559,2004.0,New Hampshire,Female,29.0,653845.0,4.4
560,2004.0,New Hampshire,Male,104.0,636276.0,16.3
561,2004.0,New Jersey,Female,115.0,4436964.0,2.6
562,2004.0,New Jersey,Male,483.0,4197597.0,11.5
563,2004.0,New Mexico,Female,65.0,964738.0,6.7
564,2004.0,New Mexico,Male,290.0,939070.0,30.9
565,2004.0,New York,Female,215.0,9913527.0,2.2
566,2004.0,New York,Male,966.0,9258040.0,10.4
567,2004.0,North Carolina,Female,231.0,4376070.0,5.3
568,2004.0,North Carolina,Male,794.0,4177082.0,19
569,2004.0,North Dakota,Female,10.0,321008.0,Unreliable
570,2004.0,North Dakota,Male,63.0,323697.0,19.5
571,2004.0,Ohio,Female,282.0,5874411.0,4.8
572,2004.0,Ohio,Male,1034.0,5577840.0,18.5
573,2004.0,Oklahoma,Female,111.0,1784671.0,6.2
574,2004.0,Oklahoma,Male,394.0,1740562.0,22.6
575,2004.0,Oregon,Female,141.0,1800377.0,7.8
576,2004.0,Oregon,Male,414.0,1769086.0,23.4
577,2004.0,Pennsylvania,Female,280.0,6390749.0,4.4
578,2004.0,Pennsylvania,Male,1130.0,6019973.0,18.8
579,2004.0,Rhode Island,Female,14.0,556375.0,Unreliable
580,2004.0,Rhode Island,Male,70.0,518204.0,13.5
581,2004.0,South Carolina,Female,91.0,2162305.0,4.2
582,2004.0,South Carolina,Male,389.0,2048616.0,19
583,2004.0,South Dakota,Female,17.0,386677.0,Unreliable
584,2004.0,South Dakota,Male,94.0,383719.0,24.5
585,2004.0,Tennessee,Female,165.0,3027931.0,5.4
586,2004.0,Tennessee,Male,627.0,2882878.0,21.7
587,2004.0,Texas,Female,496.0,11278402.0,4.4
588,2004.0,Texas,Male,1797.0,11115621.0,16.2
589,2004.0,Utah,Female,67.0,1196749.0,5.6
590,2004.0,Utah,Male,309.0,1204831.0,25.6
591,2004.0,Vermont,Female,16.0,315080.0,Unreliable
592,2004.0,Vermont,Male,77.0,304840.0,25.3
593,2004.0,Virginia,Female,172.0,3814310.0,4.5
594,2004.0,Virginia,Male,657.0,3661265.0,17.9
595,2004.0,Washington,Female,191.0,3107815.0,6.1
596,2004.0,Washington,Male,638.0,3070830.0,20.8
597,2004.0,West Virginia,Female,49.0,927027.0,5.3
598,2004.0,West Virginia,Male,236.0,889411.0,26.5
599,2004.0,Wisconsin,Female,155.0,2782678.0,5.6
600,2004.0,Wisconsin,Male,507.0,2731348.0,18.6
601,2004.0,Wyoming,Female,21.0,251506.0,8.3
602,2004.0,Wyoming,Male,67.0,257600.0,26
603,2005.0,Alabama,Female,96.0,2356423.0,4.1
604,2005.0,Alabama,Male,439.0,2213382.0,19.8
605,2005.0,Alaska,Female,27.0,320920.0,8.4
606,2005.0,Alaska,Male,104.0,346026.0,30.1
607,2005.0,Arizona,Female,200.0,2930811.0,6.8
608,2005.0,Arizona,Male,744.0,2908266.0,25.6
609,2005.0,Arkansas,Female,86.0,1418295.0,6.1
610,2005.0,Arkansas,Male,314.0,1362802.0,23
611,2005.0,California,Female,734.0,17996230.0,4.1
612,2005.0,California,Male,2461.0,17831713.0,13.8
613,2005.0,Colorado,Female,165.0,2308238.0,7.1
614,2005.0,Colorado,Male,634.0,2323650.0,27.3
615,2005.0,Connecticut,Female,63.0,1802068.0,3.5
616,2005.0,Connecticut,Male,230.0,1704888.0,13.5
617,2005.0,Delaware,Female,14.0,435227.0,Unreliable
618,2005.0,Delaware,Male,69.0,409923.0,16.8
619,2005.0,District of Columbia,Male,23.0,267523.0,8.6
620,2005.0,Florida,Female,578.0,9117950.0,6.3
621,2005.0,Florida,Male,1761.0,8724088.0,20.2
622,2005.0,Georgia,Female,179.0,4555263.0,3.9
623,2005.0,Georgia,Male,745.0,4370659.0,17
624,2005.0,Hawaii,Female,33.0,644813.0,5.1
625,2005.0,Hawaii,Male,74.0,647916.0,11.4
626,2005.0,Idaho,Female,35.0,711983.0,4.9
627,2005.0,Idaho,Male,193.0,716258.0,26.9
628,2005.0,Illinois,Female,221.0,6423831.0,3.4
629,2005.0,Illinois,Male,863.0,6186072.0,14
630,2005.0,Indiana,Female,122.0,3191481.0,3.8
631,2005.0,Indiana,Male,623.0,3087135.0,20.2
632,2005.0,Iowa,Female,78.0,1503019.0,5.2
633,2005.0,Iowa,Male,254.0,1461435.0,17.4
634,2005.0,Kansas,Female,63.0,1387958.0,4.5
635,2005.0,Kansas,Male,299.0,1357341.0,22
636,2005.0,Kentucky,Female,112.0,2129658.0,5.3
637,2005.0,Kentucky,Male,454.0,2053084.0,22.1
638,2005.0,Louisiana,Female,106.0,2349441.0,4.5
639,2005.0,Louisiana,Male,399.0,2227187.0,17.9
640,2005.0,Maine,Female,30.0,674104.0,4.5
641,2005.0,Maine,Male,145.0,644683.0,22.5
642,2005.0,Maryland,Female,92.0,2891761.0,3.2
643,2005.0,Maryland,Male,379.0,2700618.0,14
644,2005.0,Massachusetts,Female,120.0,3309010.0,3.6
645,2005.0,Massachusetts,Male,360.0,3094280.0,11.6
646,2005.0,Michigan,Female,233.0,5114320.0,4.6
647,2005.0,Michigan,Male,875.0,4936817.0,17.7
648,2005.0,Minnesota,Female,104.0,2579546.0,4
649,2005.0,Minnesota,Male,442.0,2540052.0,17.4
650,2005.0,Mississippi,Female,66.0,1497962.0,4.4
651,2005.0,Mississippi,Male,296.0,1407981.0,21
652,2005.0,Missouri,Female,137.0,2962870.0,4.6
653,2005.0,Missouri,Male,585.0,2827430.0,20.7
654,2005.0,Montana,Female,37.0,469780.0,7.9
655,2005.0,Montana,Male,169.0,470322.0,35.9
656,2005.0,Nebraska,Female,41.0,889468.0,4.6
657,2005.0,Nebraska,Male,146.0,872029.0,16.7
658,2005.0,Nevada,Female,101.0,1198846.0,8.4
659,2005.0,Nevada,Male,379.0,1233297.0,30.7
660,2005.0,New Hampshire,Female,29.0,657932.0,4.4
661,2005.0,New Hampshire,Male,133.0,640560.0,20.8
662,2005.0,New Jersey,Female,114.0,4443545.0,2.6
663,2005.0,New Jersey,Male,422.0,4208429.0,10
664,2005.0,New Mexico,Female,67.0,978520.0,6.8
665,2005.0,New Mexico,Male,273.0,953754.0,28.6
666,2005.0,New York,Female,219.0,9887467.0,2.2
667,2005.0,New York,Male,968.0,9245143.0,10.5
668,2005.0,North Carolina,Female,241.0,4457189.0,5.4
669,2005.0,North Carolina,Male,767.0,4248218.0,18.1
670,2005.0,North Dakota,Male,86.0,324546.0,26.5
671,2005.0,Ohio,Female,240.0,5876703.0,4.1
672,2005.0,Ohio,Male,1101.0,5586617.0,19.7
673,2005.0,Oklahoma,Female,118.0,1796475.0,6.6
674,2005.0,Oklahoma,Male,395.0,1752122.0,22.5
675,2005.0,Oregon,Female,116.0,1823447.0,6.4
676,2005.0,Oregon,Male,443.0,1789755.0,24.8
677,2005.0,Pennsylvania,Female,270.0,6405053.0,4.2
678,2005.0,Pennsylvania,Male,1157.0,6044937.0,19.1
679,2005.0,Rhode Island,Female,21.0,552832.0,3.8
680,2005.0,Rhode Island,Male,49.0,515084.0,9.5
681,2005.0,South Carolina,Female,107.0,2192345.0,4.9
682,2005.0,South Carolina,Male,403.0,2077805.0,19.4
683,2005.0,South Dakota,Female,17.0,389021.0,Unreliable
684,2005.0,South Dakota,Male,104.0,386472.0,26.9
685,2005.0,Tennessee,Female,159.0,3068439.0,5.2
686,2005.0,Tennessee,Male,697.0,2922618.0,23.8
687,2005.0,Texas,Female,492.0,11470439.0,4.3
688,2005.0,Texas,Male,1918.0,11307684.0,17
689,2005.0,Utah,Female,62.0,1224741.0,5.1
690,2005.0,Utah,Male,282.0,1232978.0,22.9
691,2005.0,Vermont,Female,18.0,315422.0,Unreliable
692,2005.0,Vermont,Male,59.0,305793.0,19.3
693,2005.0,Virginia,Female,184.0,3863646.0,4.8
694,2005.0,Virginia,Male,681.0,3713459.0,18.3
695,2005.0,Washington,Female,165.0,3145396.0,5.2
696,2005.0,Washington,Male,656.0,3111909.0,21.1
697,2005.0,West Virginia,Female,44.0,927690.0,4.7
698,2005.0,West Virginia,Male,210.0,892802.0,23.5
699,2005.0,Wisconsin,Female,120.0,2797061.0,4.3
700,2005.0,Wisconsin,Male,521.0,2749105.0,19
701,2005.0,Wyoming,Female,23.0,253726.0,9.1
702,2005.0,Wyoming,Male,67.0,260431.0,25.7
703,2006.0,Alabama,Female,96.0,2385480.0,4
704,2006.0,Alabama,Male,483.0,2243501.0,21.5
705,2006.0,Alaska,Female,31.0,325121.0,9.5
706,2006.0,Alaska,Male,104.0,350181.0,29.7
707,2006.0,Arizona,Female,212.0,3026134.0,7
708,2006.0,Arizona,Male,764.0,3003007.0,25.4
709,2006.0,Arkansas,Female,62.0,1438428.0,4.3
710,2006.0,Arkansas,Male,309.0,1383333.0,22.3
711,2006.0,California,Female,753.0,18097471.0,4.2
712,2006.0,California,Male,2570.0,17923731.0,14.3
713,2006.0,Colorado,Female,173.0,2352960.0,7.4
714,2006.0,Colorado,Male,557.0,2367463.0,23.5
715,2006.0,Connecticut,Female,60.0,1807675.0,3.3
716,2006.0,Connecticut,Male,231.0,1709785.0,13.5
717,2006.0,Delaware,Female,17.0,442766.0,Unreliable
718,2006.0,Delaware,Male,73.0,416502.0,17.5
719,2006.0,District of Columbia,Male,24.0,269359.0,8.9
720,2006.0,Florida,Female,558.0,9280080.0,6
721,2006.0,Florida,Male,1868.0,8886910.0,21
722,2006.0,Georgia,Female,193.0,4670606.0,4.1
723,2006.0,Georgia,Male,728.0,4485207.0,16.2
724,2006.0,Hawaii,Female,32.0,652351.0,4.9
725,2006.0,Hawaii,Male,88.0,657380.0,13.4
726,2006.0,Idaho,Female,43.0,732104.0,5.9
727,2006.0,Idaho,Male,179.0,736565.0,24.3
728,2006.0,Illinois,Female,200.0,6440022.0,3.1
729,2006.0,Illinois,Male,808.0,6203933.0,13
730,2006.0,Indiana,Female,150.0,3218203.0,4.7
731,2006.0,Indiana,Male,673.0,3114466.0,21.6
732,2006.0,Iowa,Female,62.0,1511124.0,4.1
733,2006.0,Iowa,Male,272.0,1471520.0,18.5
734,2006.0,Kansas,Female,70.0,1394092.0,5
735,2006.0,Kansas,Male,309.0,1368839.0,22.6
736,2006.0,Kentucky,Female,107.0,2149096.0,5
737,2006.0,Kentucky,Male,512.0,2070143.0,24.7
738,2006.0,Louisiana,Female,99.0,2204072.0,4.5
739,2006.0,Louisiana,Male,391.0,2098593.0,18.6
740,2006.0,Maine,Female,32.0,676157.0,4.7
741,2006.0,Maine,Male,126.0,647462.0,19.5
742,2006.0,Maryland,Female,98.0,2907963.0,3.4
743,2006.0,Maryland,Male,396.0,2719404.0,14.6
744,2006.0,Massachusetts,Female,129.0,3311185.0,3.9
745,2006.0,Massachusetts,Male,320.0,3098899.0,10.3
746,2006.0,Michigan,Female,207.0,5106621.0,4.1
747,2006.0,Michigan,Male,930.0,4929460.0,18.9
748,2006.0,Minnesota,Female,110.0,2600951.0,4.2
749,2006.0,Minnesota,Male,444.0,2562604.0,17.3
750,2006.0,Mississippi,Female,72.0,1496313.0,4.8
751,2006.0,Mississippi,Male,253.0,1408665.0,18
752,2006.0,Missouri,Female,167.0,2987563.0,5.6
753,2006.0,Missouri,Male,629.0,2855141.0,22
754,2006.0,Montana,Female,25.0,475341.0,5.3
755,2006.0,Montana,Male,164.0,477351.0,34.4
756,2006.0,Nebraska,Female,33.0,894687.0,3.7
757,2006.0,Nebraska,Male,170.0,878006.0,19.4
758,2006.0,Nevada,Female,107.0,1243993.0,8.6
759,2006.0,Nevada,Male,378.0,1278665.0,29.6
760,2006.0,New Hampshire,Female,40.0,662773.0,6
761,2006.0,New Hampshire,Male,111.0,645616.0,17.2
762,2006.0,New Jersey,Female,114.0,4448099.0,2.6
763,2006.0,New Jersey,Male,469.0,4213580.0,11.1
764,2006.0,New Mexico,Female,67.0,993969.0,6.7
765,2006.0,New Mexico,Male,285.0,968168.0,29.4
766,2006.0,New York,Female,253.0,9871401.0,2.6
767,2006.0,New York,Male,1072.0,9233230.0,11.6
768,2006.0,North Carolina,Female,251.0,4563152.0,5.5
769,2006.0,North Carolina,Male,847.0,4354118.0,19.5
770,2006.0,North Dakota,Female,17.0,322583.0,Unreliable
771,2006.0,North Dakota,Male,73.0,326839.0,22.3
772,2006.0,Ohio,Female,282.0,5883067.0,4.8
773,2006.0,Ohio,Male,1037.0,5598146.0,18.5
774,2006.0,Oklahoma,Female,109.0,1818693.0,6
775,2006.0,Oklahoma,Male,426.0,1775397.0,24
776,2006.0,Oregon,Female,137.0,1853117.0,7.4
777,2006.0,Oregon,Male,439.0,1817766.0,24.2
778,2006.0,Pennsylvania,Female,240.0,6429312.0,3.7
779,2006.0,Pennsylvania,Male,1150.0,6081497.0,18.9
780,2006.0,Rhode Island,Female,15.0,550134.0,Unreliable
781,2006.0,Rhode Island,Male,75.0,512962.0,14.6
782,2006.0,South Carolina,Female,119.0,2237655.0,5.3
783,2006.0,South Carolina,Male,405.0,2120192.0,19.1
784,2006.0,South Dakota,Female,21.0,392420.0,5.4
785,2006.0,South Dakota,Male,104.0,390613.0,26.6
786,2006.0,Tennessee,Female,196.0,3121455.0,6.3
787,2006.0,Tennessee,Male,676.0,2967311.0,22.8
788,2006.0,Texas,Female,500.0,11771243.0,4.2
789,2006.0,Texas,Male,1845.0,11588337.0,15.9
790,2006.0,Utah,Female,82.0,1257991.0,6.5
791,2006.0,Utah,Male,280.0,1267516.0,22.1
792,2006.0,Vermont,Female,20.0,316290.0,6.3
793,2006.0,Vermont,Male,61.0,306602.0,19.9
794,2006.0,Virginia,Female,206.0,3908475.0,5.3
795,2006.0,Virginia,Male,668.0,3765250.0,17.7
796,2006.0,Washington,Female,178.0,3200695.0,5.6
797,2006.0,Washington,Male,631.0,3170058.0,19.9
798,2006.0,West Virginia,Female,53.0,930605.0,5.7
799,2006.0,West Virginia,Male,212.0,897307.0,23.6
800,2006.0,Wisconsin,Female,144.0,2812276.0,5.1
801,2006.0,Wisconsin,Male,524.0,2765379.0,18.9
802,2006.0,Wyoming,Female,23.0,257361.0,8.9
803,2006.0,Wyoming,Male,93.0,265306.0,35.1
804,2007.0,Alabama,Female,122.0,2407275.0,5.1
805,2007.0,Alabama,Male,470.0,2265565.0,20.7
806,2007.0,Alaska,Female,26.0,327138.0,7.9
807,2007.0,Alaska,Male,123.0,353162.0,34.8
808,2007.0,Arizona,Female,218.0,3096998.0,7
809,2007.0,Arizona,Male,797.0,3070683.0,26
810,2007.0,Arkansas,Female,80.0,1451358.0,5.5
811,2007.0,Arkansas,Male,322.0,1397292.0,23
812,2007.0,California,Female,824.0,18214926.0,4.5
813,2007.0,California,Male,2762.0,18035385.0,15.3
814,2007.0,Colorado,Female,179.0,2396433.0,7.5
815,2007.0,Colorado,Male,632.0,2407435.0,26.3
816,2007.0,Connecticut,Female,58.0,1811617.0,3.2
817,2007.0,Connecticut,Male,212.0,1715653.0,12.4
818,2007.0,Delaware,Female,24.0,449398.0,5.3
819,2007.0,Delaware,Male,71.0,422351.0,16.8
820,2007.0,District of Columbia,Female,12.0,302949.0,Unreliable
821,2007.0,District of Columbia,Male,23.0,271455.0,8.5
822,2007.0,Florida,Female,584.0,9378587.0,6.2
823,2007.0,Florida,Male,1999.0,8989255.0,22.2
824,2007.0,Georgia,Female,196.0,4777572.0,4.1
825,2007.0,Georgia,Male,800.0,4572416.0,17.5
826,2007.0,Hawaii,Female,32.0,657185.0,4.9
827,2007.0,Hawaii,Male,101.0,658490.0,15.3
828,2007.0,Idaho,Female,34.0,750127.0,4.5
829,2007.0,Idaho,Male,189.0,754978.0,25
830,2007.0,Illinois,Female,225.0,6467577.0,3.5
831,2007.0,Illinois,Male,881.0,6228289.0,14.1
832,2007.0,Indiana,Female,166.0,3241454.0,5.1
833,2007.0,Indiana,Male,624.0,3138145.0,19.9
834,2007.0,Iowa,Female,62.0,1518023.0,4.1
835,2007.0,Iowa,Male,260.0,1481189.0,17.6
836,2007.0,Kansas,Female,71.0,1405705.0,5.1
837,2007.0,Kansas,Male,311.0,1378080.0,22.6
838,2007.0,Kentucky,Female,123.0,2164210.0,5.7
839,2007.0,Kentucky,Male,526.0,2092462.0,25.1
840,2007.0,Louisiana,Female,96.0,2239125.0,4.3
841,2007.0,Louisiana,Male,425.0,2136456.0,19.9
842,2007.0,Maine,Female,34.0,677797.0,5
843,2007.0,Maine,Male,156.0,649243.0,24
844,2007.0,Maryland,Female,113.0,2920109.0,3.9
845,2007.0,Maryland,Male,404.0,2733299.0,14.8
846,2007.0,Massachusetts,Female,111.0,3321653.0,3.3
847,2007.0,Massachusetts,Male,405.0,3109906.0,13
848,2007.0,Michigan,Female,225.0,5091035.0,4.4
849,2007.0,Michigan,Male,904.0,4910249.0,18.4
850,2007.0,Minnesota,Female,108.0,2622551.0,4.1
851,2007.0,Minnesota,Male,464.0,2584652.0,18
852,2007.0,Mississippi,Female,70.0,1507071.0,4.6
853,2007.0,Mississippi,Male,325.0,1421279.0,22.9
854,2007.0,Missouri,Female,164.0,3007493.0,5.5
855,2007.0,Missouri,Male,643.0,2880119.0,22.3
856,2007.0,Montana,Female,40.0,480939.0,8.3
857,2007.0,Montana,Male,156.0,483767.0,32.2
858,2007.0,Nebraska,Female,42.0,900106.0,4.7
859,2007.0,Nebraska,Male,139.0,883334.0,15.7
860,2007.0,Nevada,Female,102.0,1284052.0,7.9
861,2007.0,Nevada,Male,369.0,1317020.0,28
862,2007.0,New Hampshire,Female,34.0,664987.0,5.1
863,2007.0,New Hampshire,Male,123.0,647553.0,19
864,2007.0,New Jersey,Female,123.0,4455148.0,2.8
865,2007.0,New Jersey,Male,469.0,4222737.0,11.1
866,2007.0,New Mexico,Female,75.0,1007922.0,7.4
867,2007.0,New Mexico,Male,326.0,982148.0,33.2
868,2007.0,New York,Female,331.0,9881510.0,3.3
869,2007.0,New York,Male,1063.0,9250825.0,11.5
870,2007.0,North Carolina,Female,257.0,4677313.0,5.5
871,2007.0,North Carolina,Male,817.0,4440724.0,18.4
872,2007.0,North Dakota,Male,87.0,328756.0,26.5
873,2007.0,Ohio,Female,232.0,5890965.0,3.9
874,2007.0,Ohio,Male,1061.0,5609503.0,18.9
875,2007.0,Oklahoma,Female,124.0,1837175.0,6.7
876,2007.0,Oklahoma,Male,406.0,1797174.0,22.6
877,2007.0,Oregon,Female,127.0,1879347.0,6.8
878,2007.0,Oregon,Male,463.0,1843070.0,25.1
879,2007.0,Pennsylvania,Female,251.0,6452087.0,3.9
880,2007.0,Pennsylvania,Male,1184.0,6111850.0,19.4
881,2007.0,Rhode Island,Female,20.0,546859.0,3.7
882,2007.0,Rhode Island,Male,76.0,510456.0,14.9
883,2007.0,South Carolina,Female,131.0,2280792.0,5.7
884,2007.0,South Carolina,Male,397.0,2163318.0,18.4
885,2007.0,South Dakota,Female,26.0,396650.0,6.6
886,2007.0,South Dakota,Male,74.0,394973.0,18.7
887,2007.0,Tennessee,Female,201.0,3162280.0,6.4
888,2007.0,Tennessee,Male,642.0,3013447.0,21.3
889,2007.0,Texas,Female,501.0,12010572.0,4.2
890,2007.0,Texas,Male,1931.0,11821411.0,16.3
891,2007.0,Utah,Female,76.0,1292672.0,5.9
892,2007.0,Utah,Male,302.0,1305074.0,23.1
893,2007.0,Vermont,Female,19.0,316538.0,Unreliable
894,2007.0,Vermont,Male,70.0,306943.0,22.8
895,2007.0,Virginia,Female,229.0,3947966.0,5.8
896,2007.0,Virginia,Male,649.0,3803034.0,17.1
897,2007.0,Washington,Female,190.0,3247800.0,5.9
898,2007.0,Washington,Male,672.0,3213787.0,20.9
899,2007.0,West Virginia,Female,46.0,932683.0,4.9
900,2007.0,West Virginia,Male,254.0,901369.0,28.2
901,2007.0,Wisconsin,Female,148.0,2827782.0,5.2
902,2007.0,Wisconsin,Male,581.0,2782993.0,20.9
903,2007.0,Wyoming,Female,18.0,262776.0,Unreliable
904,2007.0,Wyoming,Male,83.0,272100.0,30.5
905,2008.0,Alabama,Female,120.0,2430257.0,4.9
906,2008.0,Alabama,Male,482.0,2287949.0,21.1
907,2008.0,Alaska,Female,34.0,329412.0,10.3
908,2008.0,Alaska,Male,135.0,358043.0,37.7
909,2008.0,Arizona,Female,232.0,3155278.0,7.4
910,2008.0,Arizona,Male,740.0,3125084.0,23.7
911,2008.0,Arkansas,Female,118.0,1464220.0,8.1
912,2008.0,Arkansas,Male,328.0,1410334.0,23.3
913,2008.0,California,Female,876.0,18396972.0,4.8
914,2008.0,California,Male,2889.0,18207365.0,15.9
915,2008.0,Colorado,Female,184.0,2439060.0,7.5
916,2008.0,Colorado,Male,617.0,2450670.0,25.2
917,2008.0,Connecticut,Female,70.0,1820749.0,3.8
918,2008.0,Connecticut,Male,245.0,1724830.0,14.2
919,2008.0,Delaware,Female,21.0,455481.0,4.6
920,2008.0,Delaware,Male,88.0,428393.0,20.5
921,2008.0,District of Columbia,Female,10.0,306265.0,Unreliable
922,2008.0,District of Columbia,Male,33.0,273971.0,12
923,2008.0,Florida,Female,618.0,9465279.0,6.5
924,2008.0,Florida,Male,2120.0,9062026.0,23.4
925,2008.0,Georgia,Female,221.0,4856984.0,4.6
926,2008.0,Georgia,Male,759.0,4647859.0,16.3
927,2008.0,Hawaii,Female,40.0,665313.0,6
928,2008.0,Hawaii,Male,93.0,666900.0,13.9
929,2008.0,Idaho,Female,49.0,764792.0,6.4
930,2008.0,Idaho,Male,203.0,769528.0,26.4
931,2008.0,Illinois,Female,231.0,6493537.0,3.6
932,2008.0,Illinois,Male,966.0,6253501.0,15.4
933,2008.0,Indiana,Female,159.0,3263963.0,4.9
934,2008.0,Indiana,Male,650.0,3160843.0,20.6
935,2008.0,Iowa,Female,72.0,1525539.0,4.7
936,2008.0,Iowa,Male,308.0,1491195.0,20.7
937,2008.0,Kansas,Female,51.0,1415563.0,3.6
938,2008.0,Kansas,Male,286.0,1392513.0,20.5
939,2008.0,Kentucky,Female,118.0,2183532.0,5.4
940,2008.0,Kentucky,Male,493.0,2106346.0,23.4
941,2008.0,Louisiana,Female,102.0,2269630.0,4.5
942,2008.0,Louisiana,Male,429.0,2165956.0,19.8
943,2008.0,Maine,Female,36.0,679413.0,5.3
944,2008.0,Maine,Male,146.0,651096.0,22.4
945,2008.0,Maryland,Female,92.0,2935788.0,3.1
946,2008.0,Maryland,Male,411.0,2749177.0,14.9
947,2008.0,Massachusetts,Female,115.0,3340730.0,3.4
948,2008.0,Massachusetts,Male,393.0,3128237.0,12.6
949,2008.0,Michigan,Female,221.0,5065899.0,4.4
950,2008.0,Michigan,Male,958.0,4880990.0,19.6
951,2008.0,Minnesota,Female,105.0,2642672.0,4
952,2008.0,Minnesota,Male,490.0,2604346.0,18.8
953,2008.0,Mississippi,Female,68.0,1516955.0,4.5
954,2008.0,Mississippi,Male,341.0,1430851.0,23.8
955,2008.0,Missouri,Female,167.0,3024837.0,5.5
956,2008.0,Missouri,Male,612.0,2899079.0,21.1
957,2008.0,Montana,Female,43.0,486477.0,8.8
958,2008.0,Montana,Male,160.0,489938.0,32.7
959,2008.0,Nebraska,Female,28.0,905814.0,3.1
960,2008.0,Nebraska,Male,162.0,890564.0,18.2
961,2008.0,Nevada,Female,109.0,1310601.0,8.3
